MUNICIPIO;QUANTIDADE
330555 Seropédica;489
330560 Silva Jardim;450
330570 Sumidouro;178
330575 Tanguá;363
330580 Teresópolis;2636
330590 Trajano de Moraes;123
330600 Três Rios;1679
330610 Valença;1207
330615 Varre-Sai;95
330620 Vassouras;928
330630 Volta Redonda;5186
350010 Adamantina;781
350020 Adolfo;84
350030 Aguaí;347
350040 Águas da Prata;69
350050 Águas de Lindóia;175
350055 Águas de Santa Bárbara;82
350060 Águas de São Pedro;55
350070 Agudos;522
350075 Alambari;67
350080 Alfredo Marcondes;53
350090 Altair;75
350100 Altinópolis;239
350110 Alto Alegre;75
350115 Alumínio;145
350120 Álvares Florence;61
350130 Álvares Machado;298
350140 Álvaro de Carvalho;45
350150 Alvinlândia;34
350160 Americana;3971
350170 Américo Brasiliense;1026
350180 Américo de Campos;68
350190 Amparo;1400
350200 Analândia;52
350210 Andradina;1107
350220 Angatuba;265
350230 Anhembi;65
350240 Anhumas;51
350250 Aparecida;522
350260 Aparecida d'Oeste;71
350270 Apiaí;308
350275 Araçariguama;200
350280 Araçatuba;3858
350290 Araçoiaba da Serra;248
350300 Aramina;104
350310 Arandu;80
350315 Arapeí;48
350320 Araraquara;6091
350330 Araras;2663
350335 Arco-Íris;28
350340 Arealva;105
350350 Areias;60
350360 Areiópolis;110
350370 Ariranha;111
350380 Artur Nogueira;473
350390 Arujá;848
350395 Aspásia;52
350400 Assis;2135
350410 Atibaia;2714
350420 Auriflama;193
350430 Avaí;45
350440 Avanhandava;105
350450 Avaré;1164
350460 Bady Bassitt;246
350470 Balbinos;78
350480 Bálsamo;93
350490 Bananal;142
350500 Barão de Antonina;44
350510 Barbosa;70
350520 Bariri;287
350530 Barra Bonita;479
350535 Barra do Chapéu;51
350540 Barra do Turvo;93
350550 Barretos;6207
350560 Barrinha;353
350570 Barueri;6213
350580 Bastos;338
350590 Batatais;937
350600 Bauru;7728
350610 Bebedouro;1243
350620 Bento de Abreu;28
350630 Bernardino de Campos;143
350635 Bertioga;591
350640 Bilac;87
350650 Birigui;1412
350660 Biritiba-Mirim;232
350670 Boa Esperança do Sul;148
350680 Bocaina;106
350690 Bofete;48
350700 Boituva;684
350710 Bom Jesus dos Perdões;149
350715 Bom Sucesso de Itararé;37
350720 Borá;23
350730 Boracéia;44
350740 Borborema;266
350745 Borebi;38
350750 Botucatu;5291
350760 Bragança Paulista;3419
350770 Braúna;48
350775 Brejo Alegre;48
350780 Brodowski;382
350790 Brotas;248
350800 Buri;215
350810 Buritama;254
350820 Buritizal;56
350830 Cabrália Paulista;38
350840 Cabreúva;450
350850 Caçapava;1341
350860 Cachoeira Paulista;499
350870 Caconde;172
350880 Cafelândia;203
350890 Caiabu;52
350900 Caieiras;1426
350910 Caiuá;78
350920 Cajamar;816
350925 Cajati;330
350930 Cajobi;131
350940 Cajuru;358
350945 Campina do Monte Alegre;40
350950 Campinas;25335
350960 Campo Limpo Paulista;597
350970 Campos do Jordão;598
350980 Campos Novos Paulista;46
350990 Cananéia;133
350995 Canas;47
351000 Cândido Mota;386
351010 Cândido Rodrigues;54
351015 Canitar;32
351020 Capão Bonito;474
351030 Capela do Alto;207
351040 Capivari;877
351050 Caraguatatuba;2630
351060 Carapicuíba;3171
351070 Cardoso;156
351080 Casa Branca;698
351090 Cássia dos Coqueiros;44
351100 Castilho;299
351110 Catanduva;3438
351120 Catiguá;80
351130 Cedral;134
351140 Cerqueira César;179
351150 Cerquilho;514
351160 Cesário Lange;181
351170 Charqueada;109
355720 Chavantes;91
351190 Clementina;77
351200 Colina;288
351210 Colômbia;147
351220 Conchal;289
351230 Conchas;158
351240 Cordeirópolis;313
351250 Coroados;42
351260 Coronel Macedo;64
351270 Corumbataí;60
351280 Cosmópolis;551
351290 Cosmorama;59
351300 Cotia;3235
351310 Cravinhos;286
351320 Cristais Paulista;100
351330 Cruzália;39
351340 Cruzeiro;1046
351350 Cubatão;1800
351360 Cunha;192
351370 Descalvado;387
351380 Diadema;5574
351385 Dirce Reis;33
351390 Divinolândia;431
351400 Dobrada;58
351410 Dois Córregos;271
351420 Dolcinópolis;44
351430 Dourado;121
351440 Dracena;795
351450 Duartina;184
351460 Dumont;74
351470 Echaporã;91
351480 Eldorado;163
351490 Elias Fausto;162
351492 Elisiário;43
351495 Embaúba;33
351500 Embu das Artes;1843
351510 Embu-Guaçu;526
351512 Emilianópolis;40
351515 Engenheiro Coelho;208
351518 Espírito Santo do Pinhal;734
351519 Espírito Santo do Turvo;50
355730 Estiva Gerbi;127
351520 Estrela d'Oeste;152
351530 Estrela do Norte;61
351535 Euclides da Cunha Paulista;110
351540 Fartura;226
351560 Fernando Prestes;91
351550 Fernandópolis;1599
351565 Fernão;35
351570 Ferraz de Vasconcelos;1348
351580 Flora Rica;38
351590 Floreal;33
351600 Flórida Paulista;106
351610 Florínia;48
351620 Franca;4557
351630 Francisco Morato;1500
351640 Franco da Rocha;2850
351650 Gabriel Monteiro;43
351660 Gália;91
351670 Garça;707
351680 Gastão Vidigal;36
351685 Gavião Peixoto;77
351690 General Salgado;112
351700 Getulina;96
351710 Glicério;52
351720 Guaiçara;92
351730 Guaimbê;50
351740 Guaíra;358
351750 Guapiaçu;224
351760 Guapiara;227
351770 Guará;231
351780 Guaraçaí;114
351790 Guaraci;143
351800 Guarani d'Oeste;45
351810 Guarantã;81
351820 Guararapes;272
351830 Guararema;355
351840 Guaratinguetá;2126
351850 Guareí;160
351860 Guariba;435
351870 Guarujá;3729
351880 Guarulhos;15604
351885 Guatapará;122
351890 Guzolândia;32
351900 Herculândia;101
351905 Holambra;91
351907 Hortolândia;1699
351910 Iacanga;109
351920 Iacri;63
351925 Iaras;110
351930 Ibaté;198
351940 Ibirá;115
351950 Ibirarema;90
351960 Ibitinga;686
351970 Ibiúna;438
351980 Icém;164
351990 Iepê;124
352000 Igaraçu do Tietê;121
352010 Igarapava;381
352020 Igaratá;110
352030 Iguape;288
352042 Ilha Comprida;156
352044 Ilha Solteira;538
352040 Ilhabela;770
352050 Indaiatuba;2644
352060 Indiana;64
352070 Indiaporã;91
352080 Inúbia Paulista;37
352090 Ipaussu;99
352100 Iperó;199
352110 Ipeúna;99
352115 Ipiguá;65
352120 Iporanga;68
352130 Ipuã;281
352140 Iracemápolis;168
352150 Irapuã;95
352160 Irapuru;97
352170 Itaberá;162
352180 Itaí;170
352190 Itajobi;184
352200 Itaju;41
352210 Itanhaém;1500
352215 Itaóca;33
352220 Itapecerica da Serra;2024
352230 Itapetininga;2080
352240 Itapeva;1825
352250 Itapevi;2411
352260 Itapira;1635
352265 Itapirapuã Paulista;53
352270 Itápolis;453
352280 Itaporanga;203
352290 Itapuí;136
352300 Itapura;53
352310 Itaquaquecetuba;2413
352320 Itararé;508
352330 Itariri;126
352340 Itatiba;1282
352350 Itatinga;124
352360 Itirapina;242
352370 Itirapuã;74
352380 Itobi;56
352390 Itu;2274
352400 Itupeva;485
352410 Ituverava;728
352420 Jaborandi;94
352430 Jaboticabal;968
352440 Jacareí;3561
352450 Jaci;183
352460 Jacupiranga;186
352470 Jaguariúna;697
352480 Jales;1341
352490 Jambeiro;61
352500 Jandira;704
352510 Jardinópolis;381
352520 Jarinu;293
352530 Jaú;3988
352540 Jeriquara;59
352550 Joanópolis;106
352560 João Ramalho;51
352570 José Bonifácio;373
352580 Júlio Mesquita;54
352585 Jumirim;47
352590 Jundiaí;6804
352600 Junqueirópolis;288
352610 Juquiá;215
352620 Juquitiba;324
352630 Lagoinha;79
352640 Laranjal Paulista;332
352650 Lavínia;79
352660 Lavrinhas;60
352670 Leme;1290
352680 Lençóis Paulista;814
352690 Limeira;4850
352700 Lindóia;94
352710 Lins;1635
352720 Lorena;1587
352725 Lourdes;29
352730 Louveira;596
352740 Lucélia;241
352750 Lucianópolis;26
352760 Luís Antônio;171
352770 Luiziânia;67
352780 Lupércio;32
352790 Lutécia;43
352800 Macatuba;162
352810 Macaubal;125
352820 Macedônia;46
352830 Magda;51
352840 Mairinque;358
352850 Mairiporã;677
352860 Manduri;109
352870 Marabá Paulista;64
352880 Maracaí;149
352885 Marapoama;41
352890 Mariápolis;36
352900 Marília;5350
352910 Marinópolis;43
352920 Martinópolis;291
352930 Matão;1122
352940 Mauá;4697
352950 Mendonça;86
352960 Meridiano;57
352965 Mesópolis;41
352970 Miguelópolis;226
352980 Mineiros do Tietê;109
353000 Mira Estrela;67
352990 Miracatu;232
353010 Mirandópolis;449
353020 Mirante do Paranapanema;289
353030 Mirassol;491
353040 Mirassolândia;61
353050 Mococa;1177
353060 Mogi das Cruzes;8520
353070 Mogi Guaçu;1888
353080 Mogi Mirim;1766
353090 Mombuca;34
353100 Monções;65
353110 Mongaguá;406
353120 Monte Alegre do Sul;86
353130 Monte Alto;638
353140 Monte Aprazível;227
353150 Monte Azul Paulista;191
353160 Monte Castelo;54
353180 Monte Mor;450
353170 Monteiro Lobato;63
353190 Morro Agudo;402
353200 Morungaba;97
353205 Motuca;49
353210 Murutinga do Sul;53
353215 Nantes;71
353220 Narandiba;68
353230 Natividade da Serra;56
353240 Nazaré Paulista;96
353250 Neves Paulista;88
353260 Nhandeara;221
353270 Nipoã;38
353280 Nova Aliança;79
353282 Nova Campina;91
353284 Nova Canaã Paulista;42
353286 Nova Castilho;39
353290 Nova Europa;89
353300 Nova Granada;251
353310 Nova Guataporanga;54
353320 Nova Independência;54
353330 Nova Luzitânia;31
353340 Nova Odessa;304
353325 Novais;57
353350 Novo Horizonte;432
353360 Nuporanga;108
353370 Ocauçu;32
353380 Óleo;23
353390 Olímpia;728
353400 Onda Verde;75
353410 Oriente;48
353420 Orindiúva;112
353430 Orlândia;527
353440 Osasco;10802
353450 Oscar Bressane;38
353460 Osvaldo Cruz;366
353470 Ourinhos;1926
353480 Ouro Verde;81
353475 Ouroeste;213
353490 Pacaembu;143
353500 Palestina;127
353510 Palmares Paulista;112
353520 Palmeira d'Oeste;105
353530 Palmital;358
353540 Panorama;167
353550 Paraguaçu Paulista;551
353560 Paraibuna;153
353570 Paraíso;81
353580 Paranapanema;204
353590 Paranapuã;65
353600 Parapuã;79
353610 Pardinho;76
353620 Pariquera-Açu;1280
353625 Parisi;54
353630 Patrocínio Paulista;190
353640 Paulicéia;91
353650 Paulínia;1472
353657 Paulistânia;29
353660 Paulo de Faria;90
353670 Pederneiras;535
353680 Pedra Bela;54
353690 Pedranópolis;48
353700 Pedregulho;158
353710 Pedreira;336
353715 Pedrinhas Paulista;52
353720 Pedro de Toledo;146
353730 Penápolis;965
353740 Pereira Barreto;297
353750 Pereiras;64
353760 Peruíbe;664
353770 Piacatu;59
353780 Piedade;350
353790 Pilar do Sul;188
353800 Pindamonhangaba;2129
353810 Pindorama;139
353820 Pinhalzinho;75
353830 Piquerobi;46
353850 Piquete;113
353860 Piracaia;135
353870 Piracicaba;6836
353880 Piraju;382
353890 Pirajuí;303
353900 Pirangi;114
353910 Pirapora do Bom Jesus;134
353920 Pirapozinho;267
353930 Pirassununga;1474
353940 Piratininga;131
353950 Pitangueiras;400
353960 Planalto;64
353970 Platina;30
353980 Poá;583
353990 Poloni;74
354000 Pompéia;321
354010 Pongaí;39
354020 Pontal;476
354025 Pontalinda;41
354030 Pontes Gestal;42
354040 Populina;64
354050 Porangaba;101
354060 Porto Feliz;504
354070 Porto Ferreira;615
354075 Potim;144
354080 Potirendaba;167
354085 Pracinha;55
354090 Pradópolis;171
354100 Praia Grande;3062
354105 Pratânia;56
354110 Presidente Alves;38
354120 Presidente Bernardes;174
354130 Presidente Epitácio;331
354140 Presidente Prudente;6643
354150 Presidente Venceslau;468
354160 Promissão;556
354165 Quadra;56
354170 Quatá;200
354180 Queiroz;58
354190 Queluz;129
354200 Quintana;85
354210 Rafard;56
354220 Rancharia;427
354230 Redenção da Serra;50
354240 Regente Feijó;238
354250 Reginópolis;75
354260 Registro;1440
354270 Restinga;86
354280 Ribeira;43
354290 Ribeirão Bonito;96
354300 Ribeirão Branco;152
354310 Ribeirão Corrente;31
354320 Ribeirão do Sul;53
354323 Ribeirão dos Índios;34
354325 Ribeirão Grande;39
354330 Ribeirão Pires;1364
354340 Ribeirão Preto;14777
354360 Rifaina;85
354370 Rincão;106
354380 Rinópolis;97
354390 Rio Claro;3827
354400 Rio das Pedras;208
354410 Rio Grande da Serra;196
354420 Riolândia;137
354350 Riversul;54
354425 Rosana;370
354430 Roseira;131
354440 Rubiácea;30
354450 Rubinéia;60
354460 Sabino;47
354470 Sagres;33
354480 Sales;87
354490 Sales Oliveira;159
354500 Salesópolis;132
354510 Salmourão;38
354515 Saltinho;64
354520 Salto;1172
354530 Salto de Pirapora;450
354540 Salto Grande;92
354550 Sandovalina;85
354560 Santa Adélia;173
354570 Santa Albertina;50
354580 Santa Bárbara d'Oeste;1237
354600 Santa Branca;129
354610 Santa Clara d'Oeste;54
354620 Santa Cruz da Conceição;36
354625 Santa Cruz da Esperança;56
354630 Santa Cruz das Palmeiras;329
354640 Santa Cruz do Rio Pardo;742
354650 Santa Ernestina;41
354660 Santa Fé do Sul;600
354670 Santa Gertrudes;219
354680 Santa Isabel;667
354690 Santa Lúcia;50
354700 Santa Maria da Serra;47
354710 Santa Mercedes;49
354740 Santa Rita d'Oeste;34
354750 Santa Rita do Passa Quatro;490
354760 Santa Rosa de Viterbo;237
354765 Santa Salete;32
354720 Santana da Ponte Pensa;44
354730 Santana de Parnaíba;1916
354770 Santo Anastácio;204
354780 Santo André;12374
354790 Santo Antônio da Alegria;107
354800 Santo Antônio de Posse;264
354805 Santo Antônio do Aracanguá;113
354810 Santo Antônio do Jardim;49
354820 Santo Antônio do Pinhal;81
354830 Santo Expedito;31
354840 Santópolis do Aguapeí;50
354850 Santos;12853
354860 São Bento do Sapucaí;149
354870 São Bernardo do Campo;12721
354880 São Caetano do Sul;3504
354890 São Carlos;3261
354900 São Francisco;47
354910 São João da Boa Vista;2311
354920 São João das Duas Pontes;17
354925 São João de Iracema;46
354930 São João do Pau d'Alho;41
354940 São Joaquim da Barra;785
354950 São José da Bela Vista;104
354960 São José do Barreiro;48
354970 São José do Rio Pardo;1084
354980 São José do Rio Preto;11868
354990 São José dos Campos;12584
354995 São Lourenço da Serra;110
355000 São Luís do Paraitinga;109
355010 São Manuel;412
355020 São Miguel Arcanjo;380
355030 São Paulo;226536
355040 São Pedro;463
355050 São Pedro do Turvo;74
355060 São Roque;1242
355070 São Sebastião;1415
355080 São Sebastião da Grama;126
355090 São Simão;115
355100 São Vicente;1898
355110 Sarapuí;103
355120 Sarutaiá;26
355130 Sebastianópolis do Sul;59
355140 Serra Azul;113
355160 Serra Negra;229
355150 Serrana;553
355170 Sertãozinho;2062
355180 Sete Barras;99
355190 Severínia;101
355200 Silveiras;74
355210 Socorro;349
355220 Sorocaba;10779
355230 Sud Mennucci;128
355240 Sumaré;2358
355255 Suzanápolis;61
355250 Suzano;1697
355260 Tabapuã;153
355270 Tabatinga;151
355280 Taboão da Serra;3442
355290 Taciba;77
355300 Taguaí;147
355310 Taiaçu;57
355320 Taiúva;70
355330 Tambaú;339
355340 Tanabi;278
355350 Tapiraí;74
355360 Tapiratiba;143
355365 Taquaral;38
355370 Taquaritinga;616
355380 Taquarituba;188
355385 Taquarivaí;57
355390 Tarabai;69
355395 Tarumã;130
355400 Tatuí;1758
355410 Taubaté;6075
355420 Tejupá;26
355430 Teodoro Sampaio;306
355440 Terra Roxa;98
355450 Tietê;429
355460 Timburi;32
355465 Torre de Pedra;34
355470 Torrinha;90
355475 Trabiju;36
355480 Tremembé;291
355490 Três Fronteiras;46
355495 Tuiuti;35
355500 Tupã;1348
355510 Tupi Paulista;212
355520 Turiúba;39
355530 Turmalina;38
355535 Ubarana;53
355540 Ubatuba;1326
355550 Ubirajara;67
355560 Uchoa;125
355570 União Paulista;19
355580 Urânia;126
355590 Uru;24
355600 Urupês;153
355610 Valentim Gentil;115
355620 Valinhos;1344
355630 Valparaíso;282
355635 Vargem;54
355640 Vargem Grande do Sul;366
355645 Vargem Grande Paulista;321
355650 Várzea Paulista;413
355660 Vera Cruz;94
355670 Vinhedo;826
355680 Viradouro;199
355690 Vista Alegre do Alto;43
355695 Vitória Brasil;26
355700 Votorantim;800
355710 Votuporanga;2210
355715 Zacarias;35
410010 Abatiá;68
410020 Adrianópolis;70
410030 Agudos do Sul;110
410040 Almirante Tamandaré;484
410045 Altamira do Paraná;68
412862 Alto Paraíso;56
410060 Alto Paraná;118
410070 Alto Piquiri;102
410050 Altônia;191
410080 Alvorada do Sul;138
410090 Amaporã;62
410100 Ampére;173
410105 Anahy;59
410110 Andirá;216
410115 Ângulo;49
410120 Antonina;186
410130 Antônio Olinto;77
410140 Apucarana;1964
410150 Arapongas;1695
410160 Arapoti;228
410165 Arapuã;41
410170 Araruna;129
410180 Araucária;2420
410185 Ariranha do Ivaí;35
410190 Assaí;165
410200 Assis Chateaubriand;360
410210 Astorga;283
410220 Atalaia;78
410230 Balsa Nova;129
410240 Bandeirantes;350
410250 Barbosa Ferraz;163
410270 Barra do Jacaré;28
410260 Barracão;103
410275 Bela Vista da Caroba;49
410280 Bela Vista do Paraíso;169
410290 Bituruna;219
410300 Boa Esperança;54
410302 Boa Esperança do Iguaçu;37
410304 Boa Ventura de São Roque;50
410305 Boa Vista da Aparecida;125
410310 Bocaiúva do Sul;106
410315 Bom Jesus do Sul;47
410320 Bom Sucesso;90
410322 Bom Sucesso do Sul;46
410330 Borrazópolis;83
410335 Braganey;73
410337 Brasilândia do Sul;54
410340 Cafeara;35
410345 Cafelândia;216
410347 Cafezal do Sul;63
410350 Califórnia;81
410360 Cambará;201
410370 Cambé;1347
410380 Cambira;106
410390 Campina da Lagoa;132
410395 Campina do Simão;53
410400 Campina Grande do Sul;744
410405 Campo Bonito;68
410410 Campo do Tenente;127
410420 Campo Largo;2473
410425 Campo Magro;208
410430 Campo Mourão;1648
410440 Cândido de Abreu;143
410442 Candói;129
410445 Cantagalo;79
410450 Capanema;168
410460 Capitão Leônidas Marques;193
410465 Carambeí;165
410470 Carlópolis;94
410480 Cascavel;7564
410490 Castro;842
410500 Catanduvas;96
410510 Centenário do Sul;121
410520 Cerro Azul;166
410530 Céu Azul;123
410540 Chopinzinho;305
410550 Cianorte;1213
410560 Cidade Gaúcha;108
410570 Clevelândia;154
410580 Colombo;1348
410590 Colorado;419
410600 Congonhinhas;90
410610 Conselheiro Mairinck;49
410620 Contenda;131
410630 Corbélia;236
410640 Cornélio Procópio;986
410645 Coronel Domingos Soares;74
410650 Coronel Vivida;257
410655 Corumbataí do Sul;50
410680 Cruz Machado;159
410657 Cruzeiro do Iguaçu;66
410660 Cruzeiro do Oeste;257
410670 Cruzeiro do Sul;63
410685 Cruzmaltina;39
410690 Curitiba;35761
410700 Curiúva;128
410715 Diamante D'Oeste;53
410710 Diamante do Norte;81
410712 Diamante do Sul;42
410720 Dois Vizinhos;441
410725 Douradina;109
410730 Doutor Camargo;69
412863 Doutor Ulysses;80
410740 Enéas Marques;80
410750 Engenheiro Beltrão;165
410753 Entre Rios do Oeste;57
410752 Esperança Nova;51
410754 Espigão Alto do Iguaçu;58
410755 Farol;41
410760 Faxinal;145
410765 Fazenda Rio Grande;570
410770 Fênix;57
410773 Fernandes Pinheiro;77
410775 Figueira;101
410785 Flor da Serra do Sul;67
410780 Floraí;69
410790 Floresta;107
410800 Florestópolis;125
410810 Flórida;48
410820 Formosa do Oeste;79
410830 Foz do Iguaçu;4257
410845 Foz do Jordão;69
410832 Francisco Alves;78
410840 Francisco Beltrão;2472
410850 General Carneiro;88
410855 Godoy Moreira;51
410860 Goioerê;328
410865 Goioxim;84
410870 Grandes Rios;67
410880 Guaíra;349
410890 Guairaçá;102
410895 Guamiranga;95
410900 Guapirama;42
410910 Guaporema;26
410920 Guaraci;79
410930 Guaraniaçu;240
410940 Guarapuava;2575
410950 Guaraqueçaba;135
410960 Guaratuba;341
410965 Honório Serpa;91
410970 Ibaiti;270
410975 Ibema;68
410980 Ibiporã;676
410990 Icaraíma;125
411000 Iguaraçu;57
411005 Iguatu;44
411007 Imbaú;18
411010 Imbituva;248
411020 Inácio Martins;126
411030 Inajá;43
411040 Indianópolis;70
411050 Ipiranga;171
411060 Iporã;129
411065 Iracema do Oeste;37
411070 Irati;854
411080 Iretama;114
411090 Itaguajé;47
411095 Itaipulândia;145
411100 Itambaracá;59
411110 Itambé;79
411120 Itapejara d'Oeste;121
411125 Itaperuçu;178
411130 Itaúna do Sul;47
411140 Ivaí;71
411150 Ivaiporã;764
411155 Ivaté;77
411160 Ivatuba;51
411170 Jaboti;62
411180 Jacarezinho;608
411190 Jaguapitã;212
411200 Jaguariaíva;296
411210 Jandaia do Sul;318
411220 Janiópolis;90
411230 Japira;72
411240 Japurá;77
411250 Jardim Alegre;107
411260 Jardim Olinda;25
411270 Jataizinho;85
411275 Jesuítas;81
411280 Joaquim Távora;110
411290 Jundiaí do Sul;51
411295 Juranda;79
411300 Jussara;89
411310 Kaloré;64
411320 Lapa;773
411325 Laranjal;61
411330 Laranjeiras do Sul;448
411340 Leópolis;52
411342 Lidianópolis;36
411345 Lindoeste;86
411350 Loanda;226
411360 Lobato;49
411370 Londrina;11530
411373 Luiziana;67
411375 Lunardelli;58
411380 Lupionópolis;70
411390 Mallet;133
411400 Mamborê;180
411410 Mandaguaçu;188
411420 Mandaguari;394
411430 Mandirituba;170
411435 Manfrinópolis;42
411440 Mangueirinha;191
411450 Manoel Ribas;130
411460 Marechal Cândido Rondon;646
411470 Maria Helena;61
411480 Marialva;359
411490 Marilândia do Sul;88
411500 Marilena;83
411510 Mariluz;98
411520 Maringá;9980
411530 Mariópolis;62
411535 Maripá;74
411540 Marmeleiro;193
411545 Marquinho;46
411550 Marumbi;57
411560 Matelândia;197
411570 Matinhos;303
411573 Mato Rico;46
411575 Mauá da Serra;116
411580 Medianeira;566
411585 Mercedes;74
411590 Mirador;39
411600 Miraselva;34
411605 Missal;141
411610 Moreira Sales;128
411620 Morretes;201
411630 Munhoz de Melo;59
411640 Nossa Senhora das Graças;56
411650 Nova Aliança do Ivaí;32
411660 Nova América da Colina;44
411670 Nova Aurora;141
411680 Nova Cantu;64
411690 Nova Esperança;251
411695 Nova Esperança do Sudoeste;53
411700 Nova Fátima;51
411705 Nova Laranjeiras;114
411710 Nova Londrina;145
411720 Nova Olímpia;85
411725 Nova Prata do Iguaçu;121
411721 Nova Santa Bárbara;42
411722 Nova Santa Rosa;91
411727 Nova Tebas;125
411729 Novo Itacolomi;40
411730 Ortigueira;167
411740 Ourizona;42
411745 Ouro Verde do Oeste;51
411750 Paiçandu;328
411760 Palmas;440
411770 Palmeira;393
411780 Palmital;124
411790 Palotina;356
411800 Paraíso do Norte;119
411810 Paranacity;82
411820 Paranaguá;1618
411830 Paranapoema;31
411840 Paranavaí;1396
411845 Pato Bragado;55
411850 Pato Branco;2050
411860 Paula Freitas;63
411870 Paulo Frontin;68
411880 Peabiru;91
411885 Perobal;65
411890 Pérola;127
411900 Pérola d'Oeste;69
411910 Piên;147
411915 Pinhais;1886
411925 Pinhal de São Bento;28
411920 Pinhalão;73
411930 Pinhão;234
411940 Piraí do Sul;195
411950 Piraquara;1013
411960 Pitanga;392
411965 Pitangueiras;27
411970 Planaltina do Paraná;56
411980 Planalto;132
411990 Ponta Grossa;5114
411995 Pontal do Paraná;181
412000 Porecatu;131
412010 Porto Amazonas;43
412015 Porto Barreiro;34
412020 Porto Rico;40
412030 Porto Vitória;48
412033 Prado Ferreira;48
412035 Pranchita;123
412040 Presidente Castelo Branco;38
412050 Primeiro de Maio;107
412060 Prudentópolis;480
412065 Quarto Centenário;49
412070 Quatiguá;81
412080 Quatro Barras;184
412085 Quatro Pontes;46
412090 Quedas do Iguaçu;302
412100 Querência do Norte;107
412110 Quinta do Sol;73
412120 Quitandinha;172
412125 Ramilândia;36
412130 Rancho Alegre;43
412135 Rancho Alegre D'Oeste;25
412140 Realeza;183
412150 Rebouças;230
412160 Renascença;77
412170 Reserva;200
412175 Reserva do Iguaçu;89
412180 Ribeirão Claro;96
412190 Ribeirão do Pinhal;96
412200 Rio Azul;173
412210 Rio Bom;52
412215 Rio Bonito do Iguaçu;132
412217 Rio Branco do Ivaí;47
412220 Rio Branco do Sul;172
412230 Rio Negro;486
412240 Rolândia;629
412250 Roncador;128
412260 Rondon;106
412265 Rosário do Ivaí;76
412270 Sabáudia;91
412280 Salgado Filho;48
412290 Salto do Itararé;56
412300 Salto do Lontra;121
412310 Santa Amélia;39
412320 Santa Cecília do Pavão;49
412330 Santa Cruz de Monte Castelo;79
412340 Santa Fé;81
412350 Santa Helena;267
412360 Santa Inês;20
412370 Santa Isabel do Ivaí;78
412380 Santa Izabel do Oeste;141
412382 Santa Lúcia;51
412385 Santa Maria do Oeste;75
412390 Santa Mariana;117
412395 Santa Mônica;37
412402 Santa Tereza do Oeste;101
412405 Santa Terezinha de Itaipu;202
412400 Santana do Itararé;60
412410 Santo Antônio da Platina;543
412420 Santo Antônio do Caiuá;51
412430 Santo Antônio do Paraíso;42
412440 Santo Antônio do Sudoeste;215
412450 Santo Inácio;66
412460 São Carlos do Ivaí;63
412470 São Jerônimo da Serra;51
412480 São João;118
412490 São João do Caiuá;49
412500 São João do Ivaí;132
412510 São João do Triunfo;107
412520 São Jorge d'Oeste;106
412530 São Jorge do Ivaí;67
412535 São Jorge do Patrocínio;89
412540 São José da Boa Vista;70
412545 São José das Palmeiras;49
412550 São José dos Pinhais;2526
412555 São Manoel do Paraná;31
412560 São Mateus do Sul;327
412570 São Miguel do Iguaçu;280
412575 São Pedro do Iguaçu;55
412580 São Pedro do Ivaí;89
412590 São Pedro do Paraná;31
412600 São Sebastião da Amoreira;114
412610 São Tomé;56
412620 Sapopema;77
412625 Sarandi;917
412627 Saudade do Iguaçu;59
412630 Sengés;118
412635 Serranópolis do Iguaçu;40
412640 Sertaneja;93
412650 Sertanópolis;205
412660 Siqueira Campos;199
412665 Sulina;42
412667 Tamarana;128
412670 Tamboara;57
412680 Tapejara;109
412690 Tapira;54
412700 Teixeira Soares;138
412710 Telêmaco Borba;628
412720 Terra Boa;254
412730 Terra Rica;198
412740 Terra Roxa;156
412750 Tibagi;139
412760 Tijucas do Sul;201
412770 Toledo;2031
412780 Tomazina;94
412785 Três Barras do Paraná;122
412788 Tunas do Paraná;43
412790 Tuneiras do Oeste;87
412795 Tupãssi;80
412796 Turvo;156
412800 Ubiratã;313
412810 Umuarama;2435
412820 União da Vitória;908
412830 Uniflor;26
412840 Uraí;102
412853 Ventania;89
412855 Vera Cruz do Oeste;127
412860 Verê;90
412865 Virmond;58
412870 Vitorino;55
412850 Wenceslau Braz;157
412880 Xambrê;40
420005 Abdon Batista;37
420010 Abelardo Luz;238
420020 Agrolândia;100
420030 Agronômica;42
420040 Água Doce;101
420050 Águas de Chapecó;47
420055 Águas Frias;34
420060 Águas Mornas;79
420070 Alfredo Wagner;120
420075 Alto Bela Vista;39
420080 Anchieta;76
420090 Angelina;79
420100 Anita Garibaldi;116
420110 Anitápolis;54
420120 Antônio Carlos;115
420125 Apiúna;132
420127 Arabutã;64
420130 Araquari;326
420140 Araranguá;1222
420150 Armazém;117
420160 Arroio Trinta;64
420165 Arvoredo;29
420170 Ascurra;74
420180 Atalanta;31
420190 Aurora;35
420195 Balneário Arroio do Silva;89
420205 Balneário Barra do Sul;86
420200 Balneário Camboriú;2901
420207 Balneário Gaivota;90
421280 Balneário Piçarras;253
422000 Balneário Rincão;115
420208 Bandeirante;38
420209 Barra Bonita;26
420210 Barra Velha;336
420213 Bela Vista do Toldo;77
420215 Belmonte;34
420220 Benedito Novo;109
420230 Biguaçu;918
420240 Blumenau;5311
420243 Bocaina do Sul;62
420250 Bom Jardim da Serra;43
