MUNICIPIO;QUANTIDADE
292800 Santaluz;365
292820 Santana;214
292830 Santanópolis;83
292860 Santo Amaro;553
292870 Santo Antônio de Jesus;2551
292880 Santo Estêvão;392
292890 São Desidério;284
292895 São Domingos;134
292910 São Felipe;248
292900 São Félix;271
292905 São Félix do Coribe;170
292920 São Francisco do Conde;685
292925 São Gabriel;159
292930 São Gonçalo dos Campos;252
292935 São José da Vitória;84
292937 São José do Jacuípe;88
292940 São Miguel das Matas;91
292950 São Sebastião do Passé;420
292960 Sapeaçu;264
292970 Sátiro Dias;149
292975 Saubara;110
292980 Saúde;104
292990 Seabra;550
293000 Sebastião Laranjeiras;163
293010 Senhor do Bonfim;959
293020 Sento Sé;258
293015 Serra do Ramalho;195
293030 Serra Dourada;303
293040 Serra Preta;124
293050 Serrinha;883
293060 Serrolândia;148
293070 Simões Filho;905
293075 Sítio do Mato;111
293076 Sítio do Quinto;85
293077 Sobradinho;216
293080 Souto Soares;137
293090 Tabocas do Brejo Velho;130
293100 Tanhaçu;216
293105 Tanque Novo;224
293110 Tanquinho;65
293120 Taperoá;152
293130 Tapiramutá;184
293135 Teixeira de Freitas;1868
293140 Teodoro Sampaio;132
293150 Teofilândia;179
293160 Teolândia;158
293170 Terra Nova;109
293180 Tremedal;174
293190 Tucano;398
293200 Uauá;234
293210 Ubaíra;168
293220 Ubaitaba;178
293230 Ubatã;164
293240 Uibaí;102
293245 Umburanas;126
293250 Una;273
293260 Urandi;146
293270 Uruçuca;172
293280 Utinga;221
293290 Valença;1029
293300 Valente;248
293305 Várzea da Roça;151
293310 Várzea do Poço;61
293315 Várzea Nova;114
293317 Varzedo;90
293320 Vera Cruz;281
293325 Vereda;71
293330 Vitória da Conquista;5542
293340 Wagner;96
293345 Wanderley;127
293350 Wenceslau Guimarães;215
293360 Xique-Xique;427
310010 Abadia dos Dourados;99
310020 Abaeté;351
310030 Abre Campo;179
310040 Acaiaca;53
310050 Açucena;96
310060 Água Boa;124
310070 Água Comprida;49
310080 Aguanil;52
310090 Águas Formosas;278
310100 Águas Vermelhas;155
310110 Aimorés;322
310120 Aiuruoca;126
310130 Alagoa;57
310140 Albertina;54
310150 Além Paraíba;517
310160 Alfenas;1603
310163 Alfredo Vasconcelos;34
310170 Almenara;537
310180 Alpercata;45
310190 Alpinópolis;284
310200 Alterosa;140
310205 Alto Caparaó;86
315350 Alto Jequitibá;77
310210 Alto Rio Doce;143
310220 Alvarenga;56
310230 Alvinópolis;172
310240 Alvorada de Minas;100
310250 Amparo do Serra;59
310260 Andradas;543
310280 Andrelândia;244
310285 Angelândia;77
310290 Antônio Carlos;139
310300 Antônio Dias;129
310310 Antônio Prado de Minas;44
310320 Araçaí;47
310330 Aracitaba;25
310340 Araçuaí;441
310350 Araguari;2232
310360 Arantina;57
310370 Araponga;96
310375 Araporã;188
310380 Arapuá;66
310390 Araújos;87
310400 Araxá;1736
310410 Arceburgo;120
310420 Arcos;493
310430 Areado;184
310440 Argirita;40
310445 Aricanduva;59
310450 Arinos;261
310460 Astolfo Dutra;152
310470 Ataléia;122
310480 Augusto de Lima;64
310490 Baependi;369
310500 Baldim;81
310510 Bambuí;488
310520 Bandeira;51
310530 Bandeira do Sul;65
310540 Barão de Cocais;455
310550 Barão de Monte Alto;72
310560 Barbacena;4170
310570 Barra Longa;67
310590 Barroso;290
310600 Bela Vista de Minas;87
310610 Belmiro Braga;76
310620 Belo Horizonte;73887
310630 Belo Oriente;330
310640 Belo Vale;171
310650 Berilo;135
310665 Berizal;63
310660 Bertópolis;83
310670 Betim;7876
310680 Bias Fortes;42
310690 Bicas;252
310700 Biquinhas;42
310710 Boa Esperança;471
310720 Bocaina de Minas;73
310730 Bocaiúva;569
310740 Bom Despacho;772
310750 Bom Jardim de Minas;172
310760 Bom Jesus da Penha;77
310770 Bom Jesus do Amparo;67
310780 Bom Jesus do Galho;195
310790 Bom Repouso;106
310800 Bom Sucesso;187
310810 Bonfim;79
310820 Bonfinópolis de Minas;101
310825 Bonito de Minas;167
310830 Borda da Mata;156
310840 Botelhos;187
310850 Botumirim;65
310870 Brás Pires;61
310855 Brasilândia de Minas;137
310860 Brasília de Minas;744
310880 Braúnas;63
310890 Brazópolis;152
310900 Brumadinho;1184
310910 Bueno Brandão;137
310920 Buenópolis;112
310925 Bugre;66
310930 Buritis;331
310940 Buritizeiro;306
310945 Cabeceira Grande;103
310950 Cabo Verde;150
310960 Cachoeira da Prata;55
310970 Cachoeira de Minas;118
310270 Cachoeira de Pajeú;110
310980 Cachoeira Dourada;49
310990 Caetanópolis;179
311000 Caeté;483
311010 Caiana;93
311020 Cajuri;65
311030 Caldas;147
311040 Camacho;49
311050 Camanducaia;213
311060 Cambuí;332
311070 Cambuquira;172
311080 Campanário;59
311090 Campanha;231
311100 Campestre;269
311110 Campina Verde;280
311115 Campo Azul;57
311120 Campo Belo;1032
311130 Campo do Meio;137
311140 Campo Florido;133
311150 Campos Altos;155
311160 Campos Gerais;313
311190 Cana Verde;67
311170 Canaã;73
311180 Canápolis;136
311200 Candeias;202
311205 Cantagalo;39
311210 Caparaó;64
311220 Capela Nova;73
311230 Capelinha;406
311240 Capetinga;82
311250 Capim Branco;98
311260 Capinópolis;184
311265 Capitão Andrade;76
311270 Capitão Enéas;165
311280 Capitólio;109
311290 Caputira;86
311300 Caraí;170
311310 Caranaíba;44
311320 Carandaí;421
311330 Carangola;869
311340 Caratinga;1278
311350 Carbonita;102
311360 Careaçu;68
311370 Carlos Chagas;191
311380 Carmésia;35
311390 Carmo da Cachoeira;113
311400 Carmo da Mata;135
311410 Carmo de Minas;200
311420 Carmo do Cajuru;175
311430 Carmo do Paranaíba;544
311440 Carmo do Rio Claro;215
311450 Carmópolis de Minas;226
311455 Carneirinho;166
311460 Carrancas;62
311470 Carvalhópolis;34
311480 Carvalhos;53
311490 Casa Grande;33
311500 Cascalho Rico;53
311510 Cássia;222
311530 Cataguases;936
311535 Catas Altas;63
311540 Catas Altas da Noruega;37
311545 Catuji;82
311547 Catuti;60
311550 Caxambu;308
311560 Cedro do Abaeté;31
311570 Central de Minas;88
311580 Centralina;119
311590 Chácara;45
311600 Chalé;80
311610 Chapada do Norte;142
311615 Chapada Gaúcha;165
311620 Chiador;78
311630 Cipotânea;80
311640 Claraval;60
311650 Claro dos Poções;95
311660 Cláudio;288
311670 Coimbra;69
311680 Coluna;109
311690 Comendador Gomes;48
311700 Comercinho;85
311710 Conceição da Aparecida;110
311520 Conceição da Barra de Minas;37
311730 Conceição das Alagoas;376
311720 Conceição das Pedras;52
311740 Conceição de Ipanema;66
311750 Conceição do Mato Dentro;279
311760 Conceição do Pará;60
311770 Conceição do Rio Verde;143
311780 Conceição dos Ouros;95
311783 Cônego Marinho;101
311787 Confins;104
311790 Congonhal;108
311800 Congonhas;1214
311810 Congonhas do Norte;66
311820 Conquista;107
311830 Conselheiro Lafaiete;2389
311840 Conselheiro Pena;223
311850 Consolação;21
311860 Contagem;7763
311870 Coqueiral;87
311880 Coração de Jesus;407
311890 Cordisburgo;70
311900 Cordislândia;37
311910 Corinto;190
311920 Coroaci;86
311930 Coromandel;282
311940 Coronel Fabriciano;1365
311950 Coronel Murta;67
311960 Coronel Pacheco;59
311970 Coronel Xavier Chaves;43
311980 Córrego Danta;38
311990 Córrego do Bom Jesus;27
311995 Córrego Fundo;79
312000 Córrego Novo;34
312010 Couto de Magalhães de Minas;65
312015 Crisólita;62
312020 Cristais;125
312030 Cristália;77
312040 Cristiano Otoni;38
312050 Cristina;134
312060 Crucilândia;76
312070 Cruzeiro da Fortaleza;65
312080 Cruzília;234
312083 Cuparaque;48
312087 Curral de Dentro;124
312090 Curvelo;945
312100 Datas;62
312110 Delfim Moreira;85
312120 Delfinópolis;103
312125 Delta;109
312130 Descoberto;79
312140 Desterro de Entre Rios;92
312150 Desterro do Melo;49
312160 Diamantina;1272
312170 Diogo de Vasconcelos;47
312180 Dionísio;88
312190 Divinésia;70
312200 Divino;189
312210 Divino das Laranjeiras;70
312220 Divinolândia de Minas;76
312230 Divinópolis;5585
312235 Divisa Alegre;81
312240 Divisa Nova;60
312245 Divisópolis;97
312247 Dom Bosco;55
312250 Dom Cavati;64
312260 Dom Joaquim;84
312270 Dom Silvério;86
312280 Dom Viçoso;45
312290 Dona Eusébia;48
312300 Dores de Campos;105
312310 Dores de Guanhães;67
312320 Dores do Indaiá;162
312330 Dores do Turvo;58
312340 Doresópolis;35
312350 Douradoquara;42
312352 Durandé;57
312360 Elói Mendes;240
312370 Engenheiro Caldas;139
312380 Engenheiro Navarro;72
312385 Entre Folhas;61
312390 Entre Rios de Minas;159
312400 Ervália;246
312410 Esmeraldas;477
312420 Espera Feliz;253
312430 Espinosa;304
312440 Espírito Santo do Dourado;56
312450 Estiva;73
312460 Estrela Dalva;35
312470 Estrela do Indaiá;62
312480 Estrela do Sul;95
312490 Eugenópolis;135
312500 Ewbank da Câmara;69
312510 Extrema;549
312520 Fama;29
312530 Faria Lemos;30
312540 Felício dos Santos;88
312560 Felisburgo;107
312570 Felixlândia;201
312580 Fernandes Tourinho;53
312590 Ferros;99
312595 Fervedouro;151
312600 Florestal;102
312610 Formiga;924
312620 Formoso;159
312630 Fortaleza de Minas;58
312640 Fortuna de Minas;62
312650 Francisco Badaró;118
312660 Francisco Dumont;86
312670 Francisco Sá;359
312675 Franciscópolis;64
312680 Frei Gaspar;71
312690 Frei Inocêncio;106
312695 Frei Lagonegro;28
312700 Fronteira;235
312705 Fronteira dos Vales;63
312707 Fruta de Leite;59
312710 Frutal;953
312720 Funilândia;85
312730 Galiléia;75
312733 Gameleiras;95
312735 Glaucilândia;37
312737 Goiabeira;54
312738 Goianá;60
312740 Gonçalves;38
312750 Gonzaga;74
312760 Gouveia;124
312770 Governador Valadares;5201
312780 Grão Mogol;182
312790 Grupiara;54
312800 Guanhães;440
312810 Guapé;137
312820 Guaraciaba;108
312825 Guaraciama;47
312830 Guaranésia;238
312840 Guarani;102
312850 Guarará;50
312860 Guarda-Mor;116
312870 Guaxupé;828
312880 Guidoval;86
312890 Guimarânia;107
312900 Guiricema;88
312910 Gurinhatã;86
312920 Heliodora;69
312930 Iapu;104
312940 Ibertioga;116
312950 Ibiá;251
312960 Ibiaí;76
312965 Ibiracatu;80
312970 Ibiraci;140
312980 Ibirité;1423
312990 Ibitiúra de Minas;39
313000 Ibituruna;30
313005 Icaraí de Minas;110
313010 Igarapé;393
313020 Igaratinga;123
313030 Iguatama;112
313040 Ijaci;67
313050 Ilicínea;133
313055 Imbé de Minas;79
313060 Inconfidentes;42
313065 Indaiabira;76
313070 Indianópolis;94
313080 Ingaí;36
313090 Inhapim;313
313100 Inhaúma;111
313110 Inimutaba;86
313115 Ipaba;203
313120 Ipanema;227
313130 Ipatinga;4533
313140 Ipiaçu;56
313150 Ipuiúna;123
313160 Iraí de Minas;97
313170 Itabira;2490
313180 Itabirinha;123
313190 Itabirito;921
313200 Itacambira;60
313210 Itacarambi;239
313220 Itaguara;197
313230 Itaipé;117
313240 Itajubá;1998
313250 Itamarandiba;377
313260 Itamarati de Minas;42
313270 Itambacuri;379
313280 Itambé do Mato Dentro;29
313290 Itamogi;124
313300 Itamonte;162
313310 Itanhandu;333
313320 Itanhomi;162
313330 Itaobim;394
313340 Itapagipe;155
313350 Itapecerica;179
313360 Itapeva;78
313370 Itatiaiuçu;140
313375 Itaú de Minas;182
313380 Itaúna;1201
313390 Itaverava;59
313400 Itinga;121
313410 Itueta;70
313420 Ituiutaba;1286
313430 Itumirim;79
313440 Iturama;650
313450 Itutinga;82
313460 Jaboticatubas;185
313470 Jacinto;212
313480 Jacuí;73
313490 Jacutinga;241
313500 Jaguaraçu;50
313505 Jaíba;420
313507 Jampruca;44
313510 Janaúba;1329
313520 Januária;636
313530 Japaraíba;50
313535 Japonvar;98
313540 Jeceaba;151
313545 Jenipapo de Minas;71
313550 Jequeri;134
313560 Jequitaí;77
313570 Jequitibá;96
313580 Jequitinhonha;279
313590 Jesuânia;59
313600 Joaíma;173
313610 Joanésia;53
313620 João Monlevade;1241
313630 João Pinheiro;547
313640 Joaquim Felício;58
313650 Jordânia;143
313652 José Gonçalves de Minas;60
313655 José Raydan;42
313657 Josenópolis;45
313665 Juatuba;353
313670 Juiz de Fora;17050
313680 Juramento;62
313690 Juruaia;137
313695 Juvenília;77
313700 Ladainha;208
313710 Lagamar;111
313720 Lagoa da Prata;530
313730 Lagoa dos Patos;71
313740 Lagoa Dourada;139
313750 Lagoa Formosa;292
313753 Lagoa Grande;119
313760 Lagoa Santa;1020
313770 Lajinha;183
313780 Lambari;244
313790 Lamim;55
313800 Laranjal;93
313810 Lassance;91
313820 Lavras;2098
313830 Leandro Ferreira;34
313835 Leme do Prado;67
313840 Leopoldina;798
313850 Liberdade;62
313860 Lima Duarte;279
313862 Limeira do Oeste;114
313865 Lontra;89
313867 Luisburgo;57
313868 Luislândia;65
313870 Luminárias;68
313880 Luz;236
313890 Machacalis;144
313900 Machado;609
313910 Madre de Deus de Minas;54
313920 Malacacheta;189
313925 Mamonas;80
313930 Manga;245
313940 Manhuaçu;1823
313950 Manhumirim;261
313960 Mantena;334
313980 Mar de Espanha;201
313970 Maravilhas;80
313990 Maria da Fé;132
314000 Mariana;904
314010 Marilac;53
314015 Mário Campos;109
314020 Maripá de Minas;57
314030 Marliéria;49
314040 Marmelópolis;37
314050 Martinho Campos;153
314053 Martins Soares;65
314055 Mata Verde;57
314060 Materlândia;53
314070 Mateus Leme;381
317150 Mathias Lobato;49
314080 Matias Barbosa;168
314085 Matias Cardoso;100
314090 Matipó;194
314100 Mato Verde;210
314110 Matozinhos;312
314120 Matutina;68
314130 Medeiros;44
314140 Medina;224
314150 Mendes Pimentel;67
314160 Mercês;116
314170 Mesquita;85
314180 Minas Novas;309
314190 Minduri;59
314200 Mirabela;243
314210 Miradouro;103
314220 Miraí;131
314225 Miravânia;64
314230 Moeda;73
314240 Moema;91
314250 Monjolos;71
314260 Monsenhor Paulo;81
314270 Montalvânia;169
314280 Monte Alegre de Minas;209
314290 Monte Azul;295
314300 Monte Belo;152
314310 Monte Carmelo;485
314315 Monte Formoso;53
314320 Monte Santo de Minas;236
314340 Monte Sião;171
314330 Montes Claros;9057
314345 Montezuma;94
314350 Morada Nova de Minas;125
314360 Morro da Garça;41
314370 Morro do Pilar;29
314380 Munhoz;45
314390 Muriaé;2311
314400 Mutum;292
314410 Muzambinho;256
314420 Nacip Raydan;41
314430 Nanuque;404
314435 Naque;68
314437 Natalândia;64
314440 Natércia;68
314450 Nazareno;131
314460 Nepomuceno;165
314465 Ninheira;114
314467 Nova Belém;61
314470 Nova Era;147
314480 Nova Lima;1659
314490 Nova Módica;54
314500 Nova Ponte;212
314505 Nova Porteirinha;86
314510 Nova Resende;136
314520 Nova Serrana;735
313660 Nova União;65
314530 Novo Cruzeiro;272
314535 Novo Oriente de Minas;86
314537 Novorizonte;45
314540 Olaria;42
314545 Olhos-d'Água;65
314550 Olímpio Noronha;39
314560 Oliveira;516
314570 Oliveira Fortes;29
314580 Onça de Pitangui;37
314585 Oratórios;49
314587 Orizânia;74
314590 Ouro Branco;580
314600 Ouro Fino;310
314610 Ouro Preto;1187
314620 Ouro Verde de Minas;68
314625 Padre Carvalho;53
314630 Padre Paraíso;203
314655 Pai Pedro;60
314640 Paineiras;60
314650 Pains;97
314660 Paiva;24
314670 Palma;114
314675 Palmópolis;98
314690 Papagaios;111
314710 Pará de Minas;1392
314700 Paracatu;880
314720 Paraguaçu;211
314730 Paraisópolis;241
314740 Paraopeba;260
314760 Passa Quatro;207
314770 Passa Tempo;107
314780 Passa-Vinte;32
314750 Passabém;35
314790 Passos;2294
314795 Patis;78
314800 Patos de Minas;3373
314810 Patrocínio;1503
314820 Patrocínio do Muriaé;51
314830 Paula Cândido;122
314840 Paulistas;47
314850 Pavão;81
314860 Peçanha;192
314870 Pedra Azul;307
314875 Pedra Bonita;68
314880 Pedra do Anta;91
314890 Pedra do Indaiá;53
314900 Pedra Dourada;46
314910 Pedralva;118
314915 Pedras de Maria da Cruz;86
314920 Pedrinópolis;58
314930 Pedro Leopoldo;586
314940 Pedro Teixeira;48
314950 Pequeri;49
314960 Pequi;72
314970 Perdigão;79
314980 Perdizes;213
314990 Perdões;210
314995 Periquito;71
315000 Pescador;45
315010 Piau;55
315015 Piedade de Caratinga;69
315020 Piedade de Ponte Nova;52
315030 Piedade do Rio Grande;81
315040 Piedade dos Gerais;53
315050 Pimenta;118
315053 Pingo-d'Água;57
315057 Pintópolis;87
315060 Piracema;68
315070 Pirajuba;98
315080 Piranga;182
315090 Piranguçu;40
315100 Piranguinho;85
315110 Pirapetinga;159
315120 Pirapora;856
315130 Piraúba;111
315140 Pitangui;207
315150 Piumhi;556
315160 Planura;118
315170 Poço Fundo;240
315180 Poços de Caldas;4471
315190 Pocrane;75
315200 Pompéu;373
315210 Ponte Nova;1251
315213 Ponto Chique;54
315217 Ponto dos Volantes;148
315220 Porteirinha;417
315230 Porto Firme;104
315240 Poté;177
315250 Pouso Alegre;2682
315260 Pouso Alto;82
315270 Prados;101
315280 Prata;335
315290 Pratápolis;81
315300 Pratinha;47
315310 Presidente Bernardes;132
315320 Presidente Juscelino;65
315330 Presidente Kubitschek;46
315340 Presidente Olegário;203
315360 Prudente de Morais;96
315370 Quartel Geral;53
315380 Queluzito;25
315390 Raposos;119
315400 Raul Soares;281
315410 Recreio;117
315415 Reduto;53
315420 Resende Costa;153
315430 Resplendor;241
315440 Ressaquinha;52
315445 Riachinho;70
315450 Riacho dos Machados;75
315460 Ribeirão das Neves;2140
315470 Ribeirão Vermelho;30
315480 Rio Acima;102
315490 Rio Casca;170
315510 Rio do Prado;82
315500 Rio Doce;43
315520 Rio Espera;68
315530 Rio Manso;48
315540 Rio Novo;103
315550 Rio Paranaíba;145
315560 Rio Pardo de Minas;290
315570 Rio Piracicaba;110
315580 Rio Pomba;255
315590 Rio Preto;89
315600 Rio Vermelho;132
315610 Ritápolis;65
315620 Rochedo de Minas;45
315630 Rodeiro;74
315640 Romaria;41
315645 Rosário da Limeira;50
315650 Rubelita;82
315660 Rubim;128
315670 Sabará;677
315680 Sabinópolis;150
315690 Sacramento;467
315700 Salinas;522
315710 Salto da Divisa;101
315720 Santa Bárbara;330
315725 Santa Bárbara do Leste;45
315727 Santa Bárbara do Monte Verde;63
315730 Santa Bárbara do Tugúrio;44
315733 Santa Cruz de Minas;62
315737 Santa Cruz de Salinas;50
315740 Santa Cruz do Escalvado;54
315750 Santa Efigênia de Minas;49
315760 Santa Fé de Minas;62
315765 Santa Helena de Minas;95
315770 Santa Juliana;185
315780 Santa Luzia;1369
315790 Santa Margarida;177
315800 Santa Maria de Itabira;89
315810 Santa Maria do Salto;68
315820 Santa Maria do Suaçuí;140
315920 Santa Rita de Caldas;79
315940 Santa Rita de Ibitipoca;44
315930 Santa Rita de Jacutinga;84
315935 Santa Rita de Minas;82
315950 Santa Rita do Itueto;70
315960 Santa Rita do Sapucaí;444
315970 Santa Rosa da Serra;66
315980 Santa Vitória;306
315830 Santana da Vargem;87
315840 Santana de Cataguases;40
315850 Santana de Pirapama;110
315860 Santana do Deserto;65
315870 Santana do Garambéu;42
315880 Santana do Jacaré;55
315890 Santana do Manhuaçu;77
315895 Santana do Paraíso;276
315900 Santana do Riacho;48
315910 Santana dos Montes;45
315990 Santo Antônio do Amparo;281
316000 Santo Antônio do Aventureiro;50
316010 Santo Antônio do Grama;60
316020 Santo Antônio do Itambé;39
316030 Santo Antônio do Jacinto;103
316040 Santo Antônio do Monte;384
316045 Santo Antônio do Retiro;68
316050 Santo Antônio do Rio Abaixo;26
316060 Santo Hipólito;64
316070 Santos Dumont;537
316080 São Bento Abade;52
316090 São Brás do Suaçuí;44
316095 São Domingos das Dores;53
316100 São Domingos do Prata;179
316105 São Félix de Minas;91
316110 São Francisco;467
316120 São Francisco de Paula;58
316130 São Francisco de Sales;98
316140 São Francisco do Glória;63
316150 São Geraldo;66
316160 São Geraldo da Piedade;49
316165 São Geraldo do Baixio;51
316170 São Gonçalo do Abaeté;73
316180 São Gonçalo do Pará;94
316190 São Gonçalo do Rio Abaixo;165
312550 São Gonçalo do Rio Preto;60
316200 São Gonçalo do Sapucaí;213
316210 São Gotardo;444
316220 São João Batista do Glória;100
316225 São João da Lagoa;85
316230 São João da Mata;36
316240 São João da Ponte;303
316245 São João das Missões;248
316250 São João del Rei;2152
316255 São João do Manhuaçu;93
316257 São João do Manteninha;70
316260 São João do Oriente;72
316265 São João do Pacuí;49
316270 São João do Paraíso;254
316280 São João Evangelista;138
316290 São João Nepomuceno;381
316292 São Joaquim de Bicas;372
316294 São José da Barra;100
316295 São José da Lapa;215
316300 São José da Safira;50
316310 São José da Varginha;62
316320 São José do Alegre;32
316330 São José do Divino;50
316340 São José do Goiabal;63
316350 São José do Jacuri;80
316360 São José do Mantimento;50
316370 São Lourenço;1038
316380 São Miguel do Anta;86
316390 São Pedro da União;64
316410 São Pedro do Suaçuí;64
316400 São Pedro dos Ferros;78
316420 São Romão;117
316430 São Roque de Minas;73
316440 São Sebastião da Bela Vista;49
316443 São Sebastião da Vargem Alegre;57
316447 São Sebastião do Anta;68
316450 São Sebastião do Maranhão;104
316460 São Sebastião do Oeste;92
316470 São Sebastião do Paraíso;1065
316480 São Sebastião do Rio Preto;39
316490 São Sebastião do Rio Verde;28
316520 São Thomé das Letras;77
316500 São Tiago;144
316510 São Tomás de Aquino;100
316530 São Vicente de Minas;86
316540 Sapucaí-Mirim;53
316550 Sardoá;60
316553 Sarzedo;497
316556 Sem-Peixe;49
316557 Senador Amaral;54
316560 Senador Cortes;30
316570 Senador Firmino;131
316580 Senador José Bento;37
316590 Senador Modestino Gonçalves;54
316600 Senhora de Oliveira;57
316610 Senhora do Porto;43
316620 Senhora dos Remédios;96
316630 Sericita;78
316640 Seritinga;46
316650 Serra Azul de Minas;46
316660 Serra da Saudade;21
316680 Serra do Salitre;159
316670 Serra dos Aimorés;52
316690 Serrania;88
316695 Serranópolis de Minas;52
316700 Serranos;35
316710 Serro;224
316720 Sete Lagoas;3831
316555 Setubinha;81
316730 Silveirânia;36
316740 Silvianópolis;55
316750 Simão Pereira;45
316760 Simonésia;143
316770 Sobrália;71
316780 Soledade de Minas;41
316790 Tabuleiro;57
316800 Taiobeiras;722
316805 Taparuba;47
316810 Tapira;70
316820 Tapiraí;27
316830 Taquaraçu de Minas;56
316840 Tarumirim;165
316850 Teixeiras;164
316860 Teófilo Otoni;3367
316870 Timóteo;1012
316880 Tiradentes;72
316890 Tiros;103
316900 Tocantins;118
316905 Tocos do Moji;37
316910 Toledo;44
316920 Tombos;160
316930 Três Corações;1271
316935 Três Marias;378
316940 Três Pontas;842
316950 Tumiritinga;71
316960 Tupaciguara;323
316970 Turmalina;281
316980 Turvolândia;44
316990 Ubá;1595
317000 Ubaí;105
317005 Ubaporanga;122
317010 Uberaba;7582
317020 Uberlândia;15481
317030 Umburatiba;49
317040 Unaí;1098
317043 União de Minas;66
317047 Uruana de Minas;69
317050 Urucânia;99
317052 Urucuia;194
317057 Vargem Alegre;61
317060 Vargem Bonita;35
317065 Vargem Grande do Rio Pardo;85
317070 Varginha;2588
317075 Varjão de Minas;73
317080 Várzea da Palma;392
317090 Varzelândia;185
317100 Vazante;287
317103 Verdelândia;128
317107 Veredinha;72
317110 Veríssimo;59
317115 Vermelho Novo;46
317120 Vespasiano;1018
317130 Viçosa;1320
317140 Vieiras;53
317160 Virgem da Lapa;162
317170 Virgínia;92
317180 Virginópolis;139
317190 Virgolândia;96
317200 Visconde do Rio Branco;492
317210 Volta Grande;56
317220 Wenceslau Braz;18
320010 Afonso Cláudio;419
320016 Água Doce do Norte;81
320013 Águia Branca;132
320020 Alegre;390
320030 Alfredo Chaves;213
320035 Alto Rio Novo;83
320040 Anchieta;787
320050 Apiacá;100
320060 Aracruz;1338
320070 Atilio Vivacqua;181
320080 Baixo Guandu;430
320090 Barra de São Francisco;631
320100 Boa Esperança;150
320110 Bom Jesus do Norte;130
320115 Brejetuba;169
320120 Cachoeiro de Itapemirim;5015
320130 Cariacica;3554
320140 Castelo;596
320150 Colatina;2870
320160 Conceição da Barra;302
320170 Conceição do Castelo;145
320180 Divino de São Lourenço;64
320190 Domingos Martins;483
320200 Dores do Rio Preto;109
320210 Ecoporanga;270
320220 Fundão;231
320225 Governador Lindenberg;178
320230 Guaçuí;563
320240 Guarapari;1281
320245 Ibatiba;304
320250 Ibiraçu;185
320255 Ibitirama;111
320260 Iconha;224
320265 Irupi;144
320270 Itaguaçu;102
320280 Itapemirim;848
320290 Itarana;152
320300 Iúna;269
320305 Jaguaré;351
320310 Jerônimo Monteiro;206
320313 João Neiva;244
320316 Laranja da Terra;186
320320 Linhares;3898
320330 Mantenópolis;151
320332 Marataízes;615
320334 Marechal Floriano;218
320335 Marilândia;181
320340 Mimoso do Sul;405
320350 Montanha;272
320360 Mucurici;111
320370 Muniz Freire;210
320380 Muqui;209
320390 Nova Venécia;783
320400 Pancas;238
320405 Pedro Canário;225
320410 Pinheiros;325
320420 Piúma;296
320425 Ponto Belo;90
320430 Presidente Kennedy;286
320435 Rio Bananal;196
320440 Rio Novo do Sul;151
320450 Santa Leopoldina;143
320455 Santa Maria de Jetibá;430
320460 Santa Teresa;553
320465 São Domingos do Norte;108
320470 São Gabriel da Palha;431
320480 São José do Calçado;315
320490 São Mateus;1760
320495 São Roque do Canaã;126
320500 Serra;7420
320501 Sooretama;258
320503 Vargem Alta;290
320506 Venda Nova do Imigrante;534
320510 Viana;841
320515 Vila Pavão;132
320517 Vila Valério;122
320520 Vila Velha;8114
320530 Vitória;13163
330010 Angra dos Reis;3597
330015 Aperibé;215
330020 Araruama;1262
330022 Areal;198
330023 Armação dos Búzios;523
330025 Arraial do Cabo;477
330030 Barra do Piraí;1060
330040 Barra Mansa;3080
330045 Belford Roxo;2829
330050 Bom Jardim;276
330060 Bom Jesus do Itabapoana;845
330070 Cabo Frio;3337
330080 Cachoeiras de Macacu;851
330090 Cambuci;205
330100 Campos dos Goytacazes;10673
330110 Cantagalo;288
330093 Carapebus;373
330115 Cardoso Moreira;154
330120 Carmo;408
330130 Casimiro de Abreu;615
330095 Comendador Levy Gasparian;198
330140 Conceição de Macabu;286
330150 Cordeiro;240
330160 Duas Barras;173
330170 Duque de Caxias;10155
330180 Engenheiro Paulo de Frontin;221
330185 Guapimirim;683
330187 Iguaba Grande;480
330190 Itaboraí;3019
330200 Itaguaí;1231
330205 Italva;150
330210 Itaocara;400
330220 Itaperuna;3064
330225 Itatiaia;447
330227 Japeri;1012
330230 Laje do Muriaé;113
330240 Macaé;4601
330245 Macuco;82
330250 Magé;2746
330260 Mangaratiba;719
330270 Maricá;1776
330280 Mendes;330
330285 Mesquita;2086
330290 Miguel Pereira;436
330300 Miracema;387
330310 Natividade;277
330320 Nilópolis;2275
330330 Niterói;11598
330340 Nova Friburgo;2818
330350 Nova Iguaçu;8803
330360 Paracambi;831
330370 Paraíba do Sul;749
330380 Paraty;655
330385 Paty do Alferes;265
330390 Petrópolis;6272
330395 Pinheiral;458
330400 Piraí;519
330410 Porciúncula;250
330411 Porto Real;441
330412 Quatis;178
330414 Queimados;885
330415 Quissamã;450
330420 Resende;2540
330430 Rio Bonito;1084
330440 Rio Claro;247
330450 Rio das Flores;223
330452 Rio das Ostras;1670
330455 Rio de Janeiro;115670
330460 Santa Maria Madalena;121
330470 Santo Antônio de Pádua;563
330480 São Fidélis;503
330475 São Francisco de Itabapoana;419
330490 São Gonçalo;8269
330500 São João da Barra;735
330510 São João de Meriti;3326
330513 São José de Ubá;131
330515 São José do Vale do Rio Preto;233
330520 São Pedro da Aldeia;852
