MUNICIPIO;QUANTIDADE
292870 Santo Antônio de Jesus;2397
292880 Santo Estêvão;370
292890 São Desidério;251
292895 São Domingos;111
292910 São Felipe;249
292900 São Félix;263
292905 São Félix do Coribe;162
292920 São Francisco do Conde;630
292925 São Gabriel;153
292930 São Gonçalo dos Campos;300
292935 São José da Vitória;82
292937 São José do Jacuípe;74
292940 São Miguel das Matas;93
292950 São Sebastião do Passé;382
292960 Sapeaçu;261
292970 Sátiro Dias;153
292975 Saubara;105
292980 Saúde;97
292990 Seabra;568
293000 Sebastião Laranjeiras;159
293010 Senhor do Bonfim;869
293020 Sento Sé;254
293015 Serra do Ramalho;206
293030 Serra Dourada;296
293040 Serra Preta;126
293050 Serrinha;796
293060 Serrolândia;150
293070 Simões Filho;825
293075 Sítio do Mato;110
293076 Sítio do Quinto;88
293077 Sobradinho;219
293080 Souto Soares;137
293090 Tabocas do Brejo Velho;123
293100 Tanhaçu;238
293105 Tanque Novo;220
293110 Tanquinho;64
293120 Taperoá;124
293130 Tapiramutá;190
293135 Teixeira de Freitas;1602
293140 Teodoro Sampaio;123
293150 Teofilândia;164
293160 Teolândia;153
293170 Terra Nova;108
293180 Tremedal;173
293190 Tucano;393
293200 Uauá;226
293210 Ubaíra;168
293220 Ubaitaba;172
293230 Ubatã;153
293240 Uibaí;103
293245 Umburanas;120
293250 Una;268
293260 Urandi;134
293270 Uruçuca;160
293280 Utinga;203
293290 Valença;999
293300 Valente;244
293305 Várzea da Roça;151
293310 Várzea do Poço;62
293315 Várzea Nova;106
293317 Varzedo;80
293320 Vera Cruz;280
293325 Vereda;72
293330 Vitória da Conquista;5430
293340 Wagner;103
293345 Wanderley;134
293350 Wenceslau Guimarães;213
293360 Xique-Xique;380
310010 Abadia dos Dourados;96
310020 Abaeté;330
310030 Abre Campo;186
310040 Acaiaca;48
310050 Açucena;100
310060 Água Boa;118
310070 Água Comprida;41
310080 Aguanil;52
310090 Águas Formosas;272
310100 Águas Vermelhas;152
310110 Aimorés;325
310120 Aiuruoca;116
310130 Alagoa;47
310140 Albertina;49
310150 Além Paraíba;526
310160 Alfenas;1576
310163 Alfredo Vasconcelos;46
310170 Almenara;555
310180 Alpercata;66
310190 Alpinópolis;280
310200 Alterosa;128
310205 Alto Caparaó;83
315350 Alto Jequitibá;81
310210 Alto Rio Doce;152
310220 Alvarenga;52
310230 Alvinópolis;160
310240 Alvorada de Minas;88
310250 Amparo do Serra;56
310260 Andradas;556
310280 Andrelândia;236
310285 Angelândia;74
310290 Antônio Carlos;125
310300 Antônio Dias;122
310310 Antônio Prado de Minas;47
310320 Araçaí;45
310330 Aracitaba;37
310340 Araçuaí;425
310350 Araguari;2108
310360 Arantina;51
310370 Araponga;91
310375 Araporã;166
310380 Arapuá;61
310390 Araújos;84
310400 Araxá;1676
310410 Arceburgo;120
310420 Arcos;495
310430 Areado;180
310440 Argirita;40
310445 Aricanduva;59
310450 Arinos;180
310460 Astolfo Dutra;143
310470 Ataléia;117
310480 Augusto de Lima;63
310490 Baependi;353
310500 Baldim;79
310510 Bambuí;471
310520 Bandeira;50
310530 Bandeira do Sul;59
310540 Barão de Cocais;340
310550 Barão de Monte Alto;63
310560 Barbacena;3864
310570 Barra Longa;68
310590 Barroso;260
310600 Bela Vista de Minas;90
310610 Belmiro Braga;74
310620 Belo Horizonte;70651
310630 Belo Oriente;246
310640 Belo Vale;125
310650 Berilo;130
310665 Berizal;63
310660 Bertópolis;82
310670 Betim;6848
310680 Bias Fortes;64
310690 Bicas;239
310700 Biquinhas;40
310710 Boa Esperança;439
310720 Bocaina de Minas;58
310730 Bocaiúva;518
310740 Bom Despacho;720
310750 Bom Jardim de Minas;161
310760 Bom Jesus da Penha;76
310770 Bom Jesus do Amparo;61
310780 Bom Jesus do Galho;182
310790 Bom Repouso;85
310800 Bom Sucesso;194
310810 Bonfim;75
310820 Bonfinópolis de Minas;89
310825 Bonito de Minas;159
310830 Borda da Mata;162
310840 Botelhos;173
310850 Botumirim;66
310870 Brás Pires;61
310855 Brasilândia de Minas;142
310860 Brasília de Minas;692
310880 Braúnas;57
310890 Brazópolis;146
310900 Brumadinho;840
310910 Bueno Brandão;132
310920 Buenópolis;111
310925 Bugre;54
310930 Buritis;280
310940 Buritizeiro;260
310945 Cabeceira Grande;69
310950 Cabo Verde;128
310960 Cachoeira da Prata;59
310970 Cachoeira de Minas;120
310270 Cachoeira de Pajeú;110
310980 Cachoeira Dourada;47
310990 Caetanópolis;153
311000 Caeté;361
311010 Caiana;92
311020 Cajuri;66
311030 Caldas;148
311040 Camacho;48
311050 Camanducaia;207
311060 Cambuí;318
311070 Cambuquira;176
311080 Campanário;56
311090 Campanha;222
311100 Campestre;234
311110 Campina Verde;253
311115 Campo Azul;56
311120 Campo Belo;964
311130 Campo do Meio;146
311140 Campo Florido;123
311150 Campos Altos;154
311160 Campos Gerais;279
311190 Cana Verde;65
311170 Canaã;74
311180 Canápolis;136
311200 Candeias;198
311205 Cantagalo;37
311210 Caparaó;62
311220 Capela Nova;71
311230 Capelinha;382
311240 Capetinga;77
311250 Capim Branco;97
311260 Capinópolis;172
311265 Capitão Andrade;60
311270 Capitão Enéas;164
311280 Capitólio;104
311290 Caputira;81
311300 Caraí;176
311310 Caranaíba;37
311320 Carandaí;427
311330 Carangola;863
311340 Caratinga;1243
311350 Carbonita;97
311360 Careaçu;49
311370 Carlos Chagas;189
311380 Carmésia;46
311390 Carmo da Cachoeira;105
311400 Carmo da Mata;122
311410 Carmo de Minas;177
311420 Carmo do Cajuru;170
311430 Carmo do Paranaíba;517
311440 Carmo do Rio Claro;225
311450 Carmópolis de Minas;185
311455 Carneirinho;150
311460 Carrancas;59
311470 Carvalhópolis;28
311480 Carvalhos;53
311490 Casa Grande;29
311500 Cascalho Rico;53
311510 Cássia;209
311530 Cataguases;922
311535 Catas Altas;58
311540 Catas Altas da Noruega;38
311545 Catuji;84
311547 Catuti;62
311550 Caxambu;294
311560 Cedro do Abaeté;31
311570 Central de Minas;88
311580 Centralina;120
311590 Chácara;42
311600 Chalé;75
311610 Chapada do Norte;123
311615 Chapada Gaúcha;158
311620 Chiador;64
311630 Cipotânea;81
311640 Claraval;51
311650 Claro dos Poções;93
311660 Cláudio;263
311670 Coimbra;59
311680 Coluna;95
311690 Comendador Gomes;46
311700 Comercinho;87
311710 Conceição da Aparecida;111
311520 Conceição da Barra de Minas;36
311730 Conceição das Alagoas;319
311720 Conceição das Pedras;53
311740 Conceição de Ipanema;64
311750 Conceição do Mato Dentro;239
311760 Conceição do Pará;57
311770 Conceição do Rio Verde;115
311780 Conceição dos Ouros;90
311783 Cônego Marinho;97
311787 Confins;102
311790 Congonhal;110
311800 Congonhas;1125
311810 Congonhas do Norte;42
311820 Conquista;92
311830 Conselheiro Lafaiete;2250
311840 Conselheiro Pena;208
311850 Consolação;22
311860 Contagem;6718
311870 Coqueiral;93
311880 Coração de Jesus;428
311890 Cordisburgo;76
311900 Cordislândia;36
311910 Corinto;195
311920 Coroaci;77
311930 Coromandel;275
311940 Coronel Fabriciano;1382
311950 Coronel Murta;68
311960 Coronel Pacheco;52
311970 Coronel Xavier Chaves;43
311980 Córrego Danta;42
311990 Córrego do Bom Jesus;26
311995 Córrego Fundo;75
312000 Córrego Novo;32
312010 Couto de Magalhães de Minas;59
312015 Crisólita;52
312020 Cristais;118
312030 Cristália;74
312040 Cristiano Otoni;45
312050 Cristina;128
312060 Crucilândia;78
312070 Cruzeiro da Fortaleza;54
312080 Cruzília;224
312083 Cuparaque;52
312087 Curral de Dentro;106
312090 Curvelo;905
312100 Datas;52
312110 Delfim Moreira;83
312120 Delfinópolis;90
312125 Delta;105
312130 Descoberto;75
312140 Desterro de Entre Rios;93
312150 Desterro do Melo;49
312160 Diamantina;1179
312170 Diogo de Vasconcelos;47
312180 Dionísio;75
312190 Divinésia;54
312200 Divino;182
312210 Divino das Laranjeiras;70
312220 Divinolândia de Minas;70
312230 Divinópolis;5266
312235 Divisa Alegre;56
312240 Divisa Nova;56
312245 Divisópolis;95
312247 Dom Bosco;51
312250 Dom Cavati;62
312260 Dom Joaquim;82
312270 Dom Silvério;88
312280 Dom Viçoso;44
312290 Dona Eusébia;47
312300 Dores de Campos;92
312310 Dores de Guanhães;60
312320 Dores do Indaiá;159
312330 Dores do Turvo;36
312340 Doresópolis;32
312350 Douradoquara;29
312352 Durandé;54
312360 Elói Mendes;215
312370 Engenheiro Caldas;128
312380 Engenheiro Navarro;69
312385 Entre Folhas;58
312390 Entre Rios de Minas;140
312400 Ervália;269
312410 Esmeraldas;452
312420 Espera Feliz;242
312430 Espinosa;283
312440 Espírito Santo do Dourado;54
312450 Estiva;73
312460 Estrela Dalva;30
312470 Estrela do Indaiá;60
312480 Estrela do Sul;94
312490 Eugenópolis;129
312500 Ewbank da Câmara;63
312510 Extrema;488
312520 Fama;26
312530 Faria Lemos;32
312540 Felício dos Santos;89
312560 Felisburgo;98
312570 Felixlândia;181
312580 Fernandes Tourinho;50
312590 Ferros;98
312595 Fervedouro;134
312600 Florestal;99
312610 Formiga;843
312620 Formoso;138
312630 Fortaleza de Minas;54
312640 Fortuna de Minas;60
312650 Francisco Badaró;106
312660 Francisco Dumont;80
312670 Francisco Sá;295
312675 Franciscópolis;67
312680 Frei Gaspar;68
312690 Frei Inocêncio;85
312695 Frei Lagonegro;29
312700 Fronteira;217
312705 Fronteira dos Vales;61
312707 Fruta de Leite;56
312710 Frutal;936
312720 Funilândia;82
312730 Galiléia;77
312733 Gameleiras;84
312735 Glaucilândia;36
312737 Goiabeira;50
312738 Goianá;61
312740 Gonçalves;41
312750 Gonzaga;75
312760 Gouveia;126
312770 Governador Valadares;4801
312780 Grão Mogol;180
312790 Grupiara;44
312800 Guanhães;404
312810 Guapé;134
312820 Guaraciaba;115
312825 Guaraciama;48
312830 Guaranésia;227
312840 Guarani;120
312850 Guarará;51
312860 Guarda-Mor;99
312870 Guaxupé;792
312880 Guidoval;78
312890 Guimarânia;101
312900 Guiricema;90
312910 Gurinhatã;79
312920 Heliodora;71
312930 Iapu;98
312940 Ibertioga;121
312950 Ibiá;251
312960 Ibiaí;74
312965 Ibiracatu;74
312970 Ibiraci;142
312980 Ibirité;1393
312990 Ibitiúra de Minas;31
313000 Ibituruna;30
313005 Icaraí de Minas;102
313010 Igarapé;355
313020 Igaratinga;113
313030 Iguatama;106
313040 Ijaci;67
313050 Ilicínea;133
313055 Imbé de Minas;74
313060 Inconfidentes;47
313065 Indaiabira;78
313070 Indianópolis;87
313080 Ingaí;42
313090 Inhapim;323
313100 Inhaúma;103
313110 Inimutaba;94
313115 Ipaba;208
313120 Ipanema;230
313130 Ipatinga;4151
313140 Ipiaçu;57
313150 Ipuiúna;111
313160 Iraí de Minas;90
313170 Itabira;2360
313180 Itabirinha;123
313190 Itabirito;822
313200 Itacambira;56
313210 Itacarambi;230
313220 Itaguara;194
313230 Itaipé;111
313240 Itajubá;1817
313250 Itamarandiba;344
313260 Itamarati de Minas;40
313270 Itambacuri;386
313280 Itambé do Mato Dentro;30
313290 Itamogi;134
313300 Itamonte;174
313310 Itanhandu;321
313320 Itanhomi;158
313330 Itaobim;322
313340 Itapagipe;142
313350 Itapecerica;171
313360 Itapeva;71
313370 Itatiaiuçu;132
313375 Itaú de Minas;174
313380 Itaúna;1191
313390 Itaverava;53
313400 Itinga;127
313410 Itueta;55
313420 Ituiutaba;1154
313430 Itumirim;77
313440 Iturama;574
313450 Itutinga;80
313460 Jaboticatubas;175
313470 Jacinto;187
313480 Jacuí;71
313490 Jacutinga;260
313500 Jaguaraçu;45
313505 Jaíba;380
313507 Jampruca;43
313510 Janaúba;1226
313520 Januária;621
313530 Japaraíba;50
313535 Japonvar;89
313540 Jeceaba;144
313545 Jenipapo de Minas;68
313550 Jequeri;135
313560 Jequitaí;85
313570 Jequitibá;90
313580 Jequitinhonha;289
313590 Jesuânia;57
313600 Joaíma;157
313610 Joanésia;54
313620 João Monlevade;1160
313630 João Pinheiro;469
313640 Joaquim Felício;55
313650 Jordânia;120
313652 José Gonçalves de Minas;54
313655 José Raydan;51
313657 Josenópolis;44
313665 Juatuba;336
313670 Juiz de Fora;16562
313680 Juramento;75
313690 Juruaia;133
313695 Juvenília;67
313700 Ladainha;161
313710 Lagamar;111
313720 Lagoa da Prata;520
313730 Lagoa dos Patos;76
313740 Lagoa Dourada;135
313750 Lagoa Formosa;275
313753 Lagoa Grande;118
313760 Lagoa Santa;904
313770 Lajinha;193
313780 Lambari;229
313790 Lamim;45
313800 Laranjal;90
313810 Lassance;87
313820 Lavras;2076
313830 Leandro Ferreira;37
313835 Leme do Prado;60
313840 Leopoldina;815
313850 Liberdade;63
313860 Lima Duarte;272
313862 Limeira do Oeste;109
313865 Lontra;81
313867 Luisburgo;57
313868 Luislândia;58
313870 Luminárias;67
313880 Luz;228
313890 Machacalis;139
313900 Machado;456
313910 Madre de Deus de Minas;50
313920 Malacacheta;183
313925 Mamonas;76
313930 Manga;217
313940 Manhuaçu;1686
313950 Manhumirim;249
313960 Mantena;330
313980 Mar de Espanha;188
313970 Maravilhas;74
313990 Maria da Fé;135
314000 Mariana;856
314010 Marilac;43
314015 Mário Campos;104
314020 Maripá de Minas;46
314030 Marliéria;50
314040 Marmelópolis;34
314050 Martinho Campos;145
314053 Martins Soares;65
314055 Mata Verde;76
314060 Materlândia;50
314070 Mateus Leme;342
317150 Mathias Lobato;42
314080 Matias Barbosa;169
314085 Matias Cardoso;104
314090 Matipó;182
314100 Mato Verde;187
314110 Matozinhos;303
314120 Matutina;67
314130 Medeiros;44
314140 Medina;209
314150 Mendes Pimentel;65
314160 Mercês;113
314170 Mesquita;82
314180 Minas Novas;285
314190 Minduri;56
314200 Mirabela;213
314210 Miradouro;94
314220 Miraí;126
314225 Miravânia;65
314230 Moeda;72
314240 Moema;86
314250 Monjolos;73
314260 Monsenhor Paulo;84
314270 Montalvânia;165
314280 Monte Alegre de Minas;202
314290 Monte Azul;278
314300 Monte Belo;133
314310 Monte Carmelo;459
314315 Monte Formoso;38
314320 Monte Santo de Minas;231
314340 Monte Sião;164
314330 Montes Claros;8726
314345 Montezuma;89
314350 Morada Nova de Minas;127
314360 Morro da Garça;39
314370 Morro do Pilar;29
314380 Munhoz;43
314390 Muriaé;2199
314400 Mutum;282
314410 Muzambinho;231
314420 Nacip Raydan;38
314430 Nanuque;406
314435 Naque;67
314437 Natalândia;63
314440 Natércia;63
314450 Nazareno;123
314460 Nepomuceno;146
314465 Ninheira;113
314467 Nova Belém;64
314470 Nova Era;143
314480 Nova Lima;1520
314490 Nova Módica;47
314500 Nova Ponte;187
314505 Nova Porteirinha;77
314510 Nova Resende;133
314520 Nova Serrana;601
313660 Nova União;68
314530 Novo Cruzeiro;257
314535 Novo Oriente de Minas;105
314537 Novorizonte;44
314540 Olaria;43
314545 Olhos-d'Água;59
314550 Olímpio Noronha;41
314560 Oliveira;490
314570 Oliveira Fortes;31
314580 Onça de Pitangui;37
314585 Oratórios;50
314587 Orizânia;68
314590 Ouro Branco;579
314600 Ouro Fino;327
314610 Ouro Preto;1072
314620 Ouro Verde de Minas;62
314625 Padre Carvalho;56
314630 Padre Paraíso;198
314655 Pai Pedro;61
314640 Paineiras;58
314650 Pains;82
314660 Paiva;25
314670 Palma;103
314675 Palmópolis;99
314690 Papagaios;115
314710 Pará de Minas;1325
314700 Paracatu;1118
314720 Paraguaçu;197
314730 Paraisópolis;235
314740 Paraopeba;249
314760 Passa Quatro;204
314770 Passa Tempo;100
314780 Passa-Vinte;41
314750 Passabém;32
314790 Passos;2327
314795 Patis;76
314800 Patos de Minas;3125
314810 Patrocínio;1493
314820 Patrocínio do Muriaé;53
314830 Paula Cândido;92
314840 Paulistas;49
314850 Pavão;66
314860 Peçanha;193
314870 Pedra Azul;297
314875 Pedra Bonita;61
314880 Pedra do Anta;86
314890 Pedra do Indaiá;49
314900 Pedra Dourada;46
314910 Pedralva;103
314915 Pedras de Maria da Cruz;83
314920 Pedrinópolis;61
314930 Pedro Leopoldo;564
314940 Pedro Teixeira;48
314950 Pequeri;51
314960 Pequi;69
314970 Perdigão;75
314980 Perdizes;195
314990 Perdões;221
314995 Periquito;65
315000 Pescador;47
315010 Piau;54
315015 Piedade de Caratinga;74
315020 Piedade de Ponte Nova;52
315030 Piedade do Rio Grande;82
315040 Piedade dos Gerais;44
315050 Pimenta;123
315053 Pingo-d'Água;55
315057 Pintópolis;86
315060 Piracema;66
315070 Pirajuba;96
315080 Piranga;177
315090 Piranguçu;37
315100 Piranguinho;76
315110 Pirapetinga;151
315120 Pirapora;755
315130 Piraúba;99
315140 Pitangui;191
315150 Piumhi;511
315160 Planura;110
315170 Poço Fundo;232
315180 Poços de Caldas;4347
315190 Pocrane;56
315200 Pompéu;352
315210 Ponte Nova;1187
315213 Ponto Chique;53
315217 Ponto dos Volantes;129
315220 Porteirinha;410
315230 Porto Firme;93
315240 Poté;163
315250 Pouso Alegre;2579
315260 Pouso Alto;79
315270 Prados;105
315280 Prata;314
315290 Pratápolis;77
315300 Pratinha;41
315310 Presidente Bernardes;106
315320 Presidente Juscelino;66
315330 Presidente Kubitschek;39
315340 Presidente Olegário;187
315360 Prudente de Morais;94
315370 Quartel Geral;48
315380 Queluzito;29
315390 Raposos;106
315400 Raul Soares;251
315410 Recreio;115
315415 Reduto;70
315420 Resende Costa;158
315430 Resplendor;246
315440 Ressaquinha;53
315445 Riachinho;67
315450 Riacho dos Machados;75
315460 Ribeirão das Neves;2001
315470 Ribeirão Vermelho;29
315480 Rio Acima;108
315490 Rio Casca;149
315510 Rio do Prado;81
315500 Rio Doce;40
315520 Rio Espera;73
315530 Rio Manso;46
315540 Rio Novo;103
315550 Rio Paranaíba;132
315560 Rio Pardo de Minas;287
315570 Rio Piracicaba;107
315580 Rio Pomba;240
315590 Rio Preto;85
315600 Rio Vermelho;131
315610 Ritápolis;53
315620 Rochedo de Minas;38
315630 Rodeiro;67
315640 Romaria;48
315645 Rosário da Limeira;51
315650 Rubelita;78
315660 Rubim;128
315670 Sabará;667
315680 Sabinópolis;152
315690 Sacramento;421
315700 Salinas;502
315710 Salto da Divisa;83
315720 Santa Bárbara;317
315725 Santa Bárbara do Leste;47
315727 Santa Bárbara do Monte Verde;67
315730 Santa Bárbara do Tugúrio;46
315733 Santa Cruz de Minas;63
315737 Santa Cruz de Salinas;61
315740 Santa Cruz do Escalvado;53
315750 Santa Efigênia de Minas;49
315760 Santa Fé de Minas;56
315765 Santa Helena de Minas;69
315770 Santa Juliana;165
315780 Santa Luzia;1325
315790 Santa Margarida;171
315800 Santa Maria de Itabira;87
315810 Santa Maria do Salto;64
315820 Santa Maria do Suaçuí;140
315920 Santa Rita de Caldas;76
315940 Santa Rita de Ibitipoca;40
315930 Santa Rita de Jacutinga;87
315935 Santa Rita de Minas;75
315950 Santa Rita do Itueto;62
315960 Santa Rita do Sapucaí;426
315970 Santa Rosa da Serra;64
315980 Santa Vitória;294
315830 Santana da Vargem;77
315840 Santana de Cataguases;37
315850 Santana de Pirapama;102
315860 Santana do Deserto;60
315870 Santana do Garambéu;43
315880 Santana do Jacaré;50
315890 Santana do Manhuaçu;72
315895 Santana do Paraíso;273
315900 Santana do Riacho;44
315910 Santana dos Montes;43
315990 Santo Antônio do Amparo;300
316000 Santo Antônio do Aventureiro;44
316010 Santo Antônio do Grama;54
316020 Santo Antônio do Itambé;36
316030 Santo Antônio do Jacinto;96
316040 Santo Antônio do Monte;348
316045 Santo Antônio do Retiro;70
316050 Santo Antônio do Rio Abaixo;25
316060 Santo Hipólito;62
316070 Santos Dumont;537
316080 São Bento Abade;49
316090 São Brás do Suaçuí;60
316095 São Domingos das Dores;54
316100 São Domingos do Prata;182
316105 São Félix de Minas;95
316110 São Francisco;454
316120 São Francisco de Paula;57
316130 São Francisco de Sales;99
316140 São Francisco do Glória;66
316150 São Geraldo;66
316160 São Geraldo da Piedade;46
316165 São Geraldo do Baixio;48
316170 São Gonçalo do Abaeté;70
316180 São Gonçalo do Pará;73
316190 São Gonçalo do Rio Abaixo;149
312550 São Gonçalo do Rio Preto;50
316200 São Gonçalo do Sapucaí;210
316210 São Gotardo;395
316220 São João Batista do Glória;91
316225 São João da Lagoa;80
316230 São João da Mata;32
316240 São João da Ponte;289
316245 São João das Missões;234
316250 São João del Rei;2091
316255 São João do Manhuaçu;95
316257 São João do Manteninha;57
316260 São João do Oriente;94
316265 São João do Pacuí;47
316270 São João do Paraíso;209
316280 São João Evangelista;151
316290 São João Nepomuceno;345
316292 São Joaquim de Bicas;327
316294 São José da Barra;75
316295 São José da Lapa;214
316300 São José da Safira;47
316310 São José da Varginha;50
316320 São José do Alegre;25
316330 São José do Divino;52
316340 São José do Goiabal;60
316350 São José do Jacuri;69
316360 São José do Mantimento;50
316370 São Lourenço;964
316380 São Miguel do Anta;79
316390 São Pedro da União;61
316410 São Pedro do Suaçuí;71
316400 São Pedro dos Ferros;77
316420 São Romão;109
316430 São Roque de Minas;68
316440 São Sebastião da Bela Vista;49
316443 São Sebastião da Vargem Alegre;54
316447 São Sebastião do Anta;66
316450 São Sebastião do Maranhão;95
316460 São Sebastião do Oeste;90
316470 São Sebastião do Paraíso;1026
316480 São Sebastião do Rio Preto;38
316490 São Sebastião do Rio Verde;24
316520 São Thomé das Letras;66
316500 São Tiago;145
316510 São Tomás de Aquino;97
316530 São Vicente de Minas;84
316540 Sapucaí-Mirim;50
316550 Sardoá;58
316553 Sarzedo;481
316556 Sem-Peixe;46
316557 Senador Amaral;49
316560 Senador Cortes;24
316570 Senador Firmino;138
316580 Senador José Bento;34
316590 Senador Modestino Gonçalves;53
316600 Senhora de Oliveira;63
316610 Senhora do Porto;44
316620 Senhora dos Remédios;88
316630 Sericita;73
316640 Seritinga;43
316650 Serra Azul de Minas;47
316660 Serra da Saudade;22
316680 Serra do Salitre;137
316670 Serra dos Aimorés;55
316690 Serrania;90
316695 Serranópolis de Minas;59
316700 Serranos;31
316710 Serro;215
316720 Sete Lagoas;3835
316555 Setubinha;73
316730 Silveirânia;33
316740 Silvianópolis;51
316750 Simão Pereira;35
316760 Simonésia;145
316770 Sobrália;66
316780 Soledade de Minas;42
316790 Tabuleiro;59
316800 Taiobeiras;676
316805 Taparuba;43
316810 Tapira;57
316820 Tapiraí;28
316830 Taquaraçu de Minas;49
316840 Tarumirim;157
316850 Teixeiras;165
316860 Teófilo Otoni;3227
316870 Timóteo;973
316880 Tiradentes;82
316890 Tiros;103
316900 Tocantins;125
316905 Tocos do Moji;36
316910 Toledo;43
316920 Tombos;162
316930 Três Corações;1187
316935 Três Marias;352
316940 Três Pontas;786
316950 Tumiritinga;58
316960 Tupaciguara;292
316970 Turmalina;286
316980 Turvolândia;43
316990 Ubá;1519
317000 Ubaí;95
317005 Ubaporanga;113
317010 Uberaba;7136
317020 Uberlândia;13206
317030 Umburatiba;43
317040 Unaí;1022
317043 União de Minas;61
317047 Uruana de Minas;53
317050 Urucânia;93
317052 Urucuia;166
317057 Vargem Alegre;59
317060 Vargem Bonita;33
317065 Vargem Grande do Rio Pardo;82
317070 Varginha;2489
317075 Varjão de Minas;81
317080 Várzea da Palma;312
317090 Varzelândia;176
317100 Vazante;280
317103 Verdelândia;105
317107 Veredinha;58
317110 Veríssimo;45
317115 Vermelho Novo;47
317120 Vespasiano;944
317130 Viçosa;1107
317140 Vieiras;46
317160 Virgem da Lapa;157
317170 Virgínia;87
317180 Virginópolis;128
317190 Virgolândia;85
317200 Visconde do Rio Branco;482
317210 Volta Grande;55
317220 Wenceslau Braz;19
320010 Afonso Cláudio;414
320016 Água Doce do Norte;88
320013 Águia Branca;122
320020 Alegre;385
320030 Alfredo Chaves;179
320035 Alto Rio Novo;82
320040 Anchieta;867
320050 Apiacá;92
320060 Aracruz;1223
320070 Atilio Vivacqua;165
320080 Baixo Guandu;367
320090 Barra de São Francisco;639
320100 Boa Esperança;154
320110 Bom Jesus do Norte;124
320115 Brejetuba;163
320120 Cachoeiro de Itapemirim;4852
320130 Cariacica;3030
320140 Castelo;577
320150 Colatina;2718
320160 Conceição da Barra;298
320170 Conceição do Castelo;143
320180 Divino de São Lourenço;74
320190 Domingos Martins;536
320200 Dores do Rio Preto;105
320210 Ecoporanga;256
320220 Fundão;237
320225 Governador Lindenberg;174
320230 Guaçuí;433
320240 Guarapari;1243
320245 Ibatiba;300
320250 Ibiraçu;142
320255 Ibitirama;90
320260 Iconha;216
320265 Irupi;124
320270 Itaguaçu;148
320280 Itapemirim;729
320290 Itarana;148
320300 Iúna;269
320305 Jaguaré;332
320310 Jerônimo Monteiro;196
320313 João Neiva;250
320316 Laranja da Terra;191
320320 Linhares;3769
320330 Mantenópolis;166
320332 Marataízes;553
320334 Marechal Floriano;205
320335 Marilândia;167
320340 Mimoso do Sul;367
320350 Montanha;256
320360 Mucurici;100
320370 Muniz Freire;203
320380 Muqui;223
320390 Nova Venécia;714
320400 Pancas;227
320405 Pedro Canário;202
320410 Pinheiros;310
320420 Piúma;257
320425 Ponto Belo;85
320430 Presidente Kennedy;247
320435 Rio Bananal;181
320440 Rio Novo do Sul;130
320450 Santa Leopoldina;105
320455 Santa Maria de Jetibá;382
320460 Santa Teresa;520
320465 São Domingos do Norte;91
320470 São Gabriel da Palha;363
320480 São José do Calçado;266
320490 São Mateus;1525
320495 São Roque do Canaã;146
320500 Serra;6766
320501 Sooretama;236
320503 Vargem Alta;268
320506 Venda Nova do Imigrante;483
320510 Viana;673
320515 Vila Pavão;124
320517 Vila Valério;119
320520 Vila Velha;7223
320530 Vitória;13361
330010 Angra dos Reis;3276
330015 Aperibé;210
330020 Araruama;1208
330022 Areal;192
330023 Armação dos Búzios;511
330025 Arraial do Cabo;420
330030 Barra do Piraí;1005
330040 Barra Mansa;2988
330045 Belford Roxo;2645
330050 Bom Jardim;277
330060 Bom Jesus do Itabapoana;796
330070 Cabo Frio;3249
330080 Cachoeiras de Macacu;900
330090 Cambuci;204
330100 Campos dos Goytacazes;10011
330110 Cantagalo;277
330093 Carapebus;338
330115 Cardoso Moreira;153
330120 Carmo;413
330130 Casimiro de Abreu;647
330095 Comendador Levy Gasparian;185
330140 Conceição de Macabu;259
330150 Cordeiro;260
330160 Duas Barras;139
330170 Duque de Caxias;11815
330180 Engenheiro Paulo de Frontin;195
330185 Guapimirim;629
330187 Iguaba Grande;349
330190 Itaboraí;2849
330200 Itaguaí;1470
330205 Italva;151
330210 Itaocara;373
330220 Itaperuna;2952
330225 Itatiaia;432
330227 Japeri;847
330230 Laje do Muriaé;120
330240 Macaé;4343
330245 Macuco;78
330250 Magé;2448
330260 Mangaratiba;818
330270 Maricá;1423
330280 Mendes;316
330285 Mesquita;1936
330290 Miguel Pereira;380
330300 Miracema;395
330310 Natividade;281
330320 Nilópolis;1815
330330 Niterói;13370
330340 Nova Friburgo;2716
330350 Nova Iguaçu;8420
330360 Paracambi;767
330370 Paraíba do Sul;712
330380 Paraty;565
330385 Paty do Alferes;238
330390 Petrópolis;5570
330395 Pinheiral;430
330400 Piraí;526
330410 Porciúncula;254
330411 Porto Real;439
330412 Quatis;195
330414 Queimados;765
330415 Quissamã;398
330420 Resende;2387
330430 Rio Bonito;1036
330440 Rio Claro;232
330450 Rio das Flores;218
330452 Rio das Ostras;1234
330455 Rio de Janeiro;118416
330460 Santa Maria Madalena;81
330470 Santo Antônio de Pádua;512
330480 São Fidélis;470
330475 São Francisco de Itabapoana;409
330490 São Gonçalo;7839
330500 São João da Barra;670
330510 São João de Meriti;3189
330513 São José de Ubá;107
330515 São José do Vale do Rio Preto;207
330520 São Pedro da Aldeia;816
330530 São Sebastião do Alto;151
330540 Sapucaia;262
330550 Saquarema;944
330555 Seropédica;458
330560 Silva Jardim;435
